Age,NumLoans,NumRealEstateLoans,NumDependents,Num30-59Delinquencies,Num60-89Delinquencies,Income,BalanceToCreditLimit,Delinquent90
3.0,4.0,1.0,1,0.0,0.0,3.0,0.416211,0.0
4.0,2.0,0.0,1,0.0,0.0,4.0,0.009128,0.0
4.0,1.0,0.0,1,0.0,0.0,3.0,0.0,0.0
6.0,1.0,1.0,0,0.0,0.0,0.0,0.046499,0.0
5.0,2.0,1.0,0,0.0,0.0,0.0,0.374552,0.0
4.0,3.0,1.0,0,0.0,0.0,3.0,0.57648,0.0
3.0,3.0,1.0,1,0.0,0.0,3.0,0.150454,0.0
5.0,3.0,1.0,0,2.0,0.0,0.0,0.088034,0.0
4.0,3.0,1.0,0,0.0,0.0,0.0,0.00227,0.0
5.0,4.0,1.0,0,0.0,0.0,3.0,0.072583,0.0
3.0,1.0,1.0,0,0.0,0.0,0.0,0.727238,0.0
6.0,3.0,0.0,1,0.0,0.0,0.0,0.002636,0.0
4.0,2.0,1.0,0,0.0,0.0,0.0,0.372781,0.0
2.0,1.0,0.0,1,0.0,0.0,0.0,0.0100522,0.0
3.0,4.0,0.0,1,0.0,0.0,4.0,0.291403,0.0
2.0,3.0,1.0,1,0.0,0.0,3.0,0.297134,0.0
4.0,3.0,1.0,0,1.0,0.0,0.0,0.69137,0.0
4.0,3.0,1.0,1,0.0,0.0,3.0,0.095907,0.0
5.0,2.0,1.0,0,0.0,0.0,0.0,0.041652,0.0
4.0,1.0,1.0,1,0.0,0.0,3.0,0.025029,0.0
6.0,2.0,1.0,0,0.0,0.0,3.0,0.076174,0.0
5.0,3.0,1.0,0,1.0,0.0,2.0,0.214938,0.0
4.0,1.0,0.0,0,0.0,0.0,4.0,0.035978,0.0
4.0,1.0,1.0,0,0.0,0.0,3.0,0.675099,0.0
4.0,4.0,1.0,0,1.0,0.0,3.0,0.013833,0.0
4.0,1.0,0.0,0,0.0,0.0,2.0,0.010025440000000002,0.0
3.0,4.0,1.0,1,0.0,0.0,3.0,0.105983,0.0
2.0,1.0,0.0,0,0.0,0.0,3.0,0.223292,0.0
4.0,4.0,0.0,1,0.0,0.0,3.0,0.485594,0.0
5.0,4.0,1.0,0,0.0,0.0,0.0,0.009371,0.0
4.0,4.0,1.0,1,0.0,0.0,4.0,0.923896,0.0
4.0,1.0,1.0,0,0.0,0.0,3.0,0.060564,0.0
2.0,1.0,0.0,0,0.0,0.0,3.0,0.083362,0.0
5.0,3.0,1.0,1,0.0,0.0,3.0,0.035035,0.0
5.0,5.0,1.0,0,0.0,0.0,5.0,0.598965,0.0
3.0,2.0,1.0,2,0.0,0.0,3.0,0.03086,0.0
4.0,1.0,0.0,1,0.0,0.0,3.0,0.035991,0.0
5.0,1.0,0.0,0,0.0,0.0,2.0,0.168447,0.0
4.0,4.0,1.0,0,0.0,0.0,3.0,0.003799,0.0
4.0,4.0,0.0,1,0.0,0.0,3.0,0.070916,0.0
4.0,1.0,1.0,1,0.0,0.0,2.0,0.586887,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.0,0.0
4.0,4.0,1.0,0,0.0,0.0,0.0,0.0559,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.688036,0.0
5.0,3.0,0.0,0,0.0,0.0,3.0,0.006509,0.0
5.0,4.0,1.0,0,0.0,1.0,2.0,0.05077,0.0
3.0,2.0,0.0,3,1.0,0.0,2.0,0.01087854,1.0
4.0,5.0,1.0,1,0.0,0.0,3.0,0.041226,0.0
4.0,2.0,1.0,1,0.0,0.0,5.0,0.158174,0.0
5.0,4.0,1.0,0,0.0,0.0,0.0,0.678982,0.0
5.0,2.0,1.0,1,0.0,1.0,3.0,0.760223,0.0
2.0,1.0,0.0,0,0.0,0.0,3.0,0.651303,0.0
4.0,2.0,0.0,1,0.0,0.0,3.0,0.035646,0.0
6.0,1.0,0.0,0,0.0,0.0,2.0,0.148944,0.0
5.0,1.0,1.0,0,0.0,0.0,3.0,0.050833,0.0
5.0,1.0,1.0,0,0.0,0.0,3.0,0.010021839999999999,0.0
5.0,1.0,0.0,0,0.0,0.0,3.0,0.016022,0.0
5.0,3.0,1.0,0,0.0,0.0,4.0,0.949649,0.0
3.0,4.0,1.0,1,0.0,0.0,3.0,0.026406,0.0
5.0,3.0,0.0,0,0.0,0.0,0.0,0.024799,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.748151,1.0
5.0,1.0,1.0,1,0.0,0.0,3.0,0.518462,0.0
1.0,1.0,0.0,0,0.0,0.0,1.0,0.010026,0.0
5.0,1.0,0.0,0,0.0,0.0,3.0,0.044197,0.0
3.0,1.0,0.0,1,0.0,0.0,5.0,0.0,0.0
4.0,4.0,2.0,1,0.0,0.0,4.0,0.076685,0.0
4.0,1.0,0.0,0,0.0,0.0,0.0,0.005152,0.0
4.0,3.0,2.0,1,1.0,0.0,4.0,0.121328,0.0
3.0,5.0,1.0,1,1.0,0.0,3.0,0.128164,0.0
5.0,1.0,1.0,0,0.0,0.0,3.0,0.111609,0.0
4.0,4.0,0.0,0,0.0,0.0,3.0,0.426858,0.0
4.0,2.0,0.0,0,0.0,0.0,3.0,0.011561,0.0
3.0,3.0,1.0,1,0.0,0.0,3.0,0.972251,0.0
3.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0
5.0,2.0,1.0,1,0.0,0.0,0.0,0.010533,0.0
4.0,4.0,1.0,1,0.0,0.0,3.0,0.902443,0.0
4.0,4.0,1.0,1,1.0,0.0,4.0,0.025231,0.0
3.0,4.0,0.0,0,0.0,0.0,3.0,0.082017,0.0
4.0,1.0,0.0,1,1.0,0.0,3.0,0.003906,0.0
2.0,4.0,1.0,1,0.0,0.0,3.0,0.01005751,0.0
4.0,4.0,1.0,1,0.0,0.0,3.0,0.553219,0.0
5.0,4.0,1.0,0,1.0,0.0,0.0,0.148712,0.0
5.0,3.0,1.0,0,0.0,0.0,3.0,0.114562,0.0
5.0,1.0,1.0,0,0.0,0.0,4.0,0.055409,0.0
3.0,2.0,1.0,2,0.0,0.0,3.0,0.23165,0.0
4.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.708491,0.0
4.0,5.0,2.0,2,1.0,0.0,3.0,0.538188,0.0
2.0,2.0,0.0,0,0.0,0.0,4.0,0.709746,0.0
3.0,2.0,1.0,2,0.0,0.0,3.0,0.201815,0.0
2.0,2.0,0.0,0,0.0,0.0,3.0,0.244278,0.0
4.0,4.0,1.0,1,2.0,0.0,3.0,0.004418,0.0
5.0,2.0,0.0,0,0.0,0.0,0.0,0.00017,0.0
3.0,1.0,1.0,0,0.0,0.0,3.0,0.01009531,0.0
4.0,3.0,1.0,1,0.0,0.0,3.0,0.603173,0.0
4.0,4.0,1.0,1,0.0,0.0,3.0,0.118685,0.0
6.0,3.0,0.0,0,0.0,0.0,2.0,0.008414,0.0
3.0,2.0,1.0,0,0.0,0.0,0.0,0.079916,0.0
5.0,1.0,1.0,0,2.0,1.0,3.0,0.010070019999999999,0.0
4.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5.0,2.0,1.0,0,2.0,1.0,3.0,0.329254,1.0
2.0,1.0,0.0,0,0.0,0.0,0.0,0.459597,0.0
5.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5.0,1.0,0.0,1,0.0,0.0,3.0,0.321968,0.0
5.0,0.0,0.0,1,0.0,0.0,3.0,0.01009086,0.0
3.0,2.0,2.0,0,1.0,0.0,4.0,0.01071677,1.0
4.0,3.0,1.0,1,0.0,0.0,3.0,0.107674,0.0
2.0,3.0,0.0,0,0.0,0.0,2.0,0.903632,0.0
3.0,1.0,0.0,1,0.0,0.0,1.0,0.010808,0.0
4.0,2.0,2.0,2,0.0,0.0,3.0,0.01001962,0.0
5.0,1.0,1.0,1,0.0,0.0,3.0,0.042056,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.010124,0.0
5.0,4.0,1.0,0,0.0,0.0,0.0,0.101837,0.0
5.0,4.0,0.0,0,1.0,1.0,3.0,0.0,0.0
1.0,1.0,0.0,0,0.0,0.0,0.0,0.878499,0.0
4.0,3.0,1.0,0,0.0,0.0,3.0,0.115979,0.0
4.0,4.0,0.0,0,0.0,0.0,0.0,0.00147,0.0
5.0,4.0,0.0,1,0.0,0.0,5.0,0.161034,0.0
4.0,4.0,1.0,1,1.0,0.0,0.0,0.749791,0.0
4.0,4.0,3.0,1,1.0,0.0,5.0,8551.304143479232,0.0
6.0,1.0,0.0,0,0.0,0.0,0.0,0.003935,0.0
5.0,1.0,0.0,0,0.0,0.0,3.0,0.0,0.0
5.0,1.0,0.0,0,0.0,0.0,0.0,0.010096009999999999,0.0
3.0,1.0,1.0,0,0.0,0.0,4.0,0.022572,0.0
4.0,2.0,1.0,1,0.0,0.0,4.0,0.000253,0.0
6.0,3.0,2.0,0,0.0,0.0,2.0,0.119554,0.0
5.0,1.0,0.0,0,0.0,0.0,4.0,0.01008264,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.172586,0.0
4.0,2.0,0.0,0,0.0,0.0,3.0,0.247278,0.0
5.0,1.0,0.0,1,0.0,0.0,3.0,0.0,0.0
3.0,1.0,1.0,0,0.0,2.0,3.0,0.010039149999999998,0.0
2.0,2.0,1.0,0,1.0,0.0,4.0,0.540815,0.0
4.0,2.0,1.0,0,0.0,0.0,4.0,0.0,0.0
2.0,0.0,0.0,0,0.0,0.0,0.0,0.01005388,0.0
3.0,2.0,1.0,2,1.0,0.0,3.0,0.552859,1.0
4.0,1.0,1.0,1,0.0,0.0,0.0,0.047933,0.0
5.0,3.0,1.0,1,0.0,0.0,3.0,0.209301,0.0
2.0,1.0,1.0,0,0.0,0.0,3.0,0.531023,0.0
4.0,4.0,1.0,1,0.0,0.0,3.0,0.802562,0.0
4.0,4.0,1.0,1,0.0,0.0,3.0,0.033982,0.0
5.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,2.0,2,0.0,0.0,4.0,0.043793,0.0
4.0,4.0,2.0,2,0.0,0.0,4.0,0.417148,0.0
5.0,1.0,1.0,0,0.0,0.0,3.0,0.157206,0.0
5.0,1.0,0.0,0,0.0,0.0,2.0,0.01003952,1.0
4.0,2.0,1.0,0,0.0,0.0,0.0,0.836225,0.0
6.0,1.0,0.0,0,0.0,0.0,3.0,0.010382,0.0
5.0,1.0,1.0,0,0.0,0.0,0.0,0.01151,0.0
4.0,2.0,1.0,1,2.0,1.0,3.0,0.973013,1.0
4.0,2.0,0.0,0,0.0,0.0,2.0,0.009384,0.0
5.0,4.0,1.0,0,0.0,0.0,5.0,0.023051,0.0
5.0,4.0,0.0,1,0.0,0.0,2.0,0.02407,0.0
5.0,3.0,0.0,0,0.0,0.0,3.0,0.175394,0.0
4.0,1.0,1.0,1,0.0,0.0,3.0,0.524349,0.0
3.0,3.0,1.0,1,0.0,0.0,2.0,0.000907,0.0
4.0,5.0,1.0,1,0.0,0.0,3.0,0.657425,0.0
5.0,3.0,0.0,0,0.0,0.0,4.0,0.237941,0.0
4.0,0.0,0.0,1,1.0,0.0,3.0,0.01007063,0.0
4.0,4.0,1.0,1,1.0,0.0,4.0,0.015029,0.0
4.0,4.0,1.0,0,0.0,0.0,0.0,0.056885,0.0
2.0,3.0,1.0,0,0.0,0.0,3.0,0.016007,0.0
2.0,4.0,0.0,0,0.0,0.0,0.0,0.173173,0.0
1.0,1.0,0.0,0,0.0,0.0,3.0,0.01001203,0.0
3.0,3.0,1.0,1,1.0,0.0,4.0,0.179063,0.0
3.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,1.0,0,0.0,0.0,0.0,0.11019,0.0
4.0,1.0,0.0,1,0.0,0.0,4.0,0.324466,0.0
5.0,2.0,1.0,0,0.0,0.0,4.0,0.0,0.0
4.0,5.0,2.0,1,0.0,0.0,4.0,0.505731,0.0
4.0,4.0,1.0,1,1.0,0.0,4.0,0.099446,0.0
3.0,4.0,1.0,0,0.0,0.0,3.0,0.165071,0.0
4.0,4.0,1.0,0,0.0,0.0,3.0,0.045212,0.0
5.0,3.0,1.0,1,0.0,0.0,3.0,0.028083,0.0
4.0,1.0,0.0,0,0.0,0.0,3.0,0.0,0.0
5.0,2.0,0.0,1,0.0,0.0,2.0,0.195338,0.0
3.0,4.0,1.0,1,0.0,0.0,3.0,0.308085,0.0
3.0,1.0,1.0,0,0.0,0.0,3.0,0.01009528,0.0
4.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.001283,0.0
5.0,2.0,1.0,0,0.0,0.0,5.0,0.013407,0.0
4.0,3.0,1.0,1,0.0,0.0,4.0,0.092203,0.0
5.0,2.0,1.0,1,1.0,0.0,3.0,0.063319,0.0
4.0,4.0,1.0,0,0.0,0.0,3.0,0.528369,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.028639,0.0
5.0,3.0,1.0,2,0.0,1.0,4.0,0.01002692,0.0
3.0,3.0,1.0,1,0.0,0.0,4.0,0.059436,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.0,0.0
4.0,3.0,0.0,0,0.0,0.0,3.0,0.192464,0.0
3.0,3.0,0.0,0,0.0,0.0,3.0,0.131386,0.0
5.0,2.0,1.0,1,0.0,0.0,3.0,0.010703,0.0
4.0,3.0,1.0,0,2.0,0.0,3.0,0.204667,0.0
5.0,2.0,2.0,1,0.0,0.0,3.0,0.029113,0.0
3.0,1.0,1.0,1,0.0,0.0,3.0,0.798871,0.0
3.0,2.0,0.0,1,0.0,0.0,3.0,0.031163,0.0
3.0,3.0,2.0,1,1.0,0.0,3.0,0.093883,0.0
5.0,2.0,0.0,0,0.0,0.0,4.0,0.035003,0.0
4.0,1.0,1.0,0,2.0,0.0,3.0,0.01006364,0.0
4.0,1.0,0.0,0,0.0,0.0,4.0,0.803074,0.0
3.0,4.0,2.0,2,0.0,0.0,3.0,0.630015,0.0
3.0,4.0,0.0,0,1.0,0.0,3.0,0.960326,0.0
5.0,1.0,0.0,1,0.0,0.0,3.0,0.010034359999999999,0.0
4.0,3.0,1.0,0,0.0,0.0,2.0,0.160066,0.0
4.0,1.0,0.0,1,0.0,0.0,3.0,0.397211,0.0
2.0,2.0,1.0,0,0.0,0.0,3.0,0.915899,0.0
5.0,3.0,1.0,0,0.0,0.0,3.0,0.088889,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.049646,0.0
4.0,3.0,1.0,0,0.0,0.0,4.0,0.113318,0.0
1.0,1.0,0.0,0,0.0,0.0,0.0,0.037332,0.0
1.0,2.0,0.0,0,1.0,0.0,3.0,0.842419,0.0
4.0,5.0,1.0,1,0.0,0.0,3.0,0.609159,0.0
3.0,2.0,0.0,2,0.0,0.0,3.0,0.004934,0.0
4.0,1.0,1.0,0,1.0,0.0,0.0,0.164002,0.0
5.0,1.0,1.0,1,0.0,0.0,3.0,0.004462,0.0
4.0,4.0,1.0,1,0.0,0.0,4.0,0.294253,0.0
4.0,3.0,1.0,1,1.0,0.0,3.0,0.0,0.0
4.0,1.0,0.0,0,0.0,0.0,3.0,0.279108,0.0
1.0,3.0,0.0,0,0.0,0.0,3.0,0.364922,0.0
4.0,1.0,0.0,0,0.0,0.0,0.0,0.010076400000000001,0.0
4.0,3.0,1.0,0,0.0,0.0,0.0,0.100701,0.0
5.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0
4.0,4.0,1.0,2,0.0,0.0,4.0,0.011604,0.0
4.0,3.0,0.0,0,0.0,0.0,3.0,0.130457,0.0
5.0,4.0,2.0,0,1.0,0.0,5.0,0.0,0.0
4.0,1.0,1.0,0,0.0,0.0,3.0,0.075408,0.0
6.0,3.0,0.0,0,0.0,0.0,2.0,0.015285,0.0
5.0,1.0,0.0,1,0.0,0.0,2.0,0.941587,0.0
5.0,3.0,1.0,0,0.0,0.0,3.0,0.003061,0.0
3.0,4.0,1.0,0,0.0,0.0,4.0,0.189141,0.0
2.0,3.0,0.0,0,0.0,0.0,2.0,0.01417,0.0
4.0,1.0,1.0,0,0.0,0.0,3.0,0.224208,0.0
5.0,2.0,1.0,0,0.0,0.0,4.0,0.110991,0.0
5.0,2.0,0.0,0,0.0,0.0,2.0,0.004124,0.0
5.0,4.0,1.0,0,0.0,0.0,2.0,0.040968,0.0
2.0,2.0,1.0,1,1.0,1.0,3.0,0.989811,1.0
3.0,1.0,0.0,2,0.0,0.0,3.0,0.280377,1.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.007287,0.0
4.0,5.0,1.0,0,0.0,0.0,3.0,0.151817,0.0
5.0,1.0,0.0,0,0.0,0.0,3.0,0.018601,0.0
4.0,4.0,1.0,2,0.0,0.0,3.0,0.470245,1.0
3.0,3.0,1.0,1,0.0,0.0,3.0,0.586099,0.0
3.0,1.0,1.0,0,0.0,0.0,3.0,0.156095,0.0
5.0,3.0,1.0,0,1.0,0.0,3.0,0.394049,0.0
3.0,3.0,0.0,0,1.0,0.0,4.0,0.075491,0.0
5.0,4.0,2.0,0,0.0,0.0,4.0,0.093069,0.0
5.0,3.0,1.0,0,0.0,0.0,3.0,0.013948,0.0
3.0,1.0,1.0,0,0.0,0.0,0.0,0.214216,0.0
4.0,2.0,1.0,2,0.0,0.0,0.0,0.829529,0.0
5.0,4.0,2.0,0,0.0,0.0,3.0,0.697952,0.0
3.0,4.0,1.0,1,0.0,0.0,3.0,0.410929,0.0
6.0,2.0,1.0,0,0.0,0.0,0.0,0.278217,0.0
4.0,1.0,0.0,0,0.0,0.0,0.0,0.010005189999999999,0.0
3.0,1.0,0.0,1,1.0,0.0,3.0,0.01009299,0.0
4.0,2.0,1.0,0,0.0,0.0,0.0,0.45081,0.0
4.0,1.0,0.0,2,0.0,0.0,4.0,0.23766,0.0
5.0,4.0,2.0,0,2.0,0.0,3.0,0.055413,1.0
5.0,1.0,1.0,0,0.0,0.0,4.0,0.591253,0.0
5.0,2.0,1.0,1,0.0,0.0,3.0,0.0,0.0
4.0,1.0,0.0,1,0.0,0.0,0.0,0.863771,0.0
2.0,4.0,0.0,1,0.0,0.0,0.0,0.01027579,1.0
4.0,2.0,1.0,1,0.0,0.0,0.0,0.218809,0.0
4.0,4.0,2.0,1,0.0,0.0,5.0,0.075293,0.0
4.0,1.0,1.0,0,0.0,0.0,0.0,0.011344,0.0
5.0,4.0,1.0,1,0.0,0.0,5.0,0.042452,0.0
2.0,1.0,0.0,0,1.0,0.0,1.0,0.670132,0.0
5.0,1.0,0.0,0,0.0,0.0,4.0,0.0,0.0
5.0,3.0,0.0,0,0.0,0.0,0.0,0.005116,0.0
5.0,1.0,1.0,0,0.0,0.0,3.0,0.016108,0.0
4.0,4.0,1.0,0,0.0,1.0,3.0,1.000016,0.0
3.0,2.0,1.0,1,1.0,0.0,2.0,0.674215,0.0
4.0,2.0,0.0,0,0.0,0.0,2.0,0.284531,0.0
5.0,2.0,2.0,0,0.0,0.0,4.0,0.036362,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.04203,0.0
6.0,2.0,0.0,1,0.0,0.0,4.0,0.059519,0.0
4.0,2.0,0.0,1,0.0,0.0,5.0,0.105271,0.0
2.0,2.0,0.0,1,0.0,0.0,3.0,0.485872,0.0
5.0,4.0,0.0,1,0.0,0.0,3.0,0.378526,0.0
5.0,3.0,1.0,1,0.0,0.0,4.0,0.05488,0.0
5.0,5.0,2.0,0,0.0,0.0,6.0,8551.304143479232,0.0
3.0,3.0,1.0,1,0.0,0.0,3.0,0.579966,0.0
4.0,5.0,2.0,1,0.0,0.0,3.0,0.326889,0.0
2.0,2.0,0.0,0,0.0,0.0,3.0,0.029861,0.0
5.0,1.0,1.0,0,0.0,0.0,3.0,0.05451,0.0
4.0,2.0,2.0,0,0.0,0.0,3.0,0.437453,0.0
2.0,3.0,1.0,0,0.0,0.0,3.0,0.764911,0.0
4.0,1.0,1.0,2,0.0,0.0,3.0,0.089851,0.0
5.0,3.0,1.0,0,0.0,0.0,3.0,0.016491,0.0
2.0,1.0,0.0,0,0.0,0.0,2.0,0.01005318,1.0
4.0,2.0,1.0,0,1.0,0.0,4.0,0.663889,0.0
4.0,1.0,1.0,0,0.0,0.0,3.0,0.0,1.0
4.0,2.0,0.0,0,0.0,0.0,3.0,0.01471,0.0
2.0,3.0,0.0,0,0.0,0.0,3.0,0.984892,0.0
4.0,2.0,1.0,0,0.0,0.0,4.0,0.133762,0.0
4.0,3.0,1.0,2,0.0,0.0,3.0,0.159577,0.0
5.0,3.0,1.0,0,0.0,0.0,0.0,0.298309,0.0
4.0,1.0,1.0,0,1.0,1.0,2.0,0.01003413,0.0
2.0,3.0,0.0,0,0.0,0.0,2.0,0.222045,0.0
6.0,1.0,0.0,0,0.0,0.0,0.0,0.057833,0.0
3.0,2.0,2.0,1,0.0,0.0,4.0,0.100307,0.0
4.0,3.0,2.0,1,0.0,0.0,4.0,0.00391,0.0
2.0,1.0,0.0,0,0.0,0.0,2.0,0.494352,0.0
2.0,1.0,0.0,1,0.0,0.0,3.0,0.969767,0.0
5.0,4.0,1.0,0,0.0,0.0,3.0,0.0,0.0
5.0,1.0,1.0,0,0.0,0.0,3.0,0.0,0.0
3.0,1.0,0.0,0,0.0,0.0,0.0,0.562906,0.0
2.0,1.0,0.0,1,0.0,0.0,3.0,0.692088,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.167488,0.0
3.0,3.0,1.0,1,0.0,0.0,3.0,0.005576,0.0
3.0,1.0,0.0,0,2.0,0.0,3.0,0.010036560000000002,0.0
4.0,2.0,1.0,2,0.0,0.0,0.0,0.094173,0.0
2.0,4.0,1.0,1,2.0,0.0,3.0,0.356101,0.0
4.0,4.0,1.0,0,1.0,0.0,3.0,0.134363,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.135289,0.0
5.0,3.0,1.0,0,0.0,0.0,0.0,0.00183,0.0
4.0,1.0,0.0,0,1.0,0.0,2.0,0.01240089,0.0
4.0,3.0,1.0,2,0.0,0.0,3.0,0.054751,0.0
5.0,3.0,2.0,1,0.0,0.0,3.0,0.016077,0.0
4.0,3.0,0.0,0,1.0,0.0,2.0,0.078556,0.0
4.0,2.0,1.0,0,1.0,1.0,3.0,0.840628,0.0
2.0,1.0,0.0,0,0.0,0.0,3.0,0.01008636,0.0
4.0,4.0,1.0,1,0.0,0.0,4.0,0.017551,0.0
3.0,1.0,0.0,2,0.0,0.0,3.0,0.086128,0.0
4.0,4.0,0.0,0,1.0,0.0,3.0,0.960469,1.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.463515,0.0
5.0,3.0,0.0,0,0.0,0.0,2.0,0.007504,0.0
5.0,2.0,0.0,1,0.0,0.0,4.0,0.069019,0.0
5.0,4.0,1.0,1,0.0,1.0,3.0,0.130388,0.0
3.0,1.0,1.0,1,0.0,0.0,2.0,0.151808,0.0
3.0,2.0,1.0,0,0.0,0.0,4.0,0.012022,0.0
3.0,4.0,1.0,1,1.0,0.0,3.0,0.741096,0.0
4.0,3.0,1.0,1,0.0,0.0,4.0,0.92438,0.0
5.0,3.0,0.0,0,0.0,0.0,2.0,0.018491,0.0
3.0,1.0,1.0,0,0.0,0.0,3.0,0.0,0.0
3.0,2.0,0.0,0,0.0,0.0,3.0,0.002334,0.0
4.0,4.0,1.0,1,0.0,0.0,0.0,0.973118,0.0
5.0,4.0,0.0,0,0.0,0.0,3.0,0.001141,0.0
2.0,4.0,0.0,1,0.0,0.0,3.0,0.201409,0.0
2.0,1.0,0.0,0,0.0,0.0,3.0,0.01082834,0.0
4.0,1.0,1.0,0,0.0,0.0,2.0,0.145556,0.0
5.0,2.0,0.0,1,0.0,0.0,3.0,0.002166,0.0
5.0,4.0,1.0,1,0.0,0.0,3.0,0.048737,0.0
5.0,3.0,1.0,0,0.0,0.0,3.0,0.207111,0.0
3.0,1.0,0.0,1,0.0,0.0,3.0,0.099914,0.0
5.0,3.0,0.0,1,0.0,0.0,3.0,0.061295,0.0
2.0,2.0,0.0,0,1.0,0.0,4.0,0.663851,0.0
4.0,4.0,1.0,1,0.0,0.0,4.0,0.554733,0.0
5.0,2.0,0.0,0,0.0,0.0,0.0,0.037462,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.173581,0.0
3.0,4.0,2.0,0,0.0,0.0,3.0,0.025836,0.0
2.0,1.0,0.0,2,0.0,0.0,3.0,0.010090410000000001,0.0
4.0,1.0,0.0,0,0.0,0.0,3.0,0.506092,0.0
4.0,1.0,0.0,1,1.0,0.0,4.0,0.975646,1.0
3.0,1.0,1.0,0,1.0,0.0,3.0,0.01005304,0.0
5.0,2.0,0.0,0,0.0,0.0,2.0,2.7e-05,0.0
4.0,2.0,1.0,1,1.0,1.0,3.0,0.513207,0.0
5.0,4.0,1.0,0,0.0,0.0,3.0,0.009716,0.0
2.0,1.0,0.0,1,0.0,0.0,3.0,0.99623,0.0
4.0,4.0,1.0,2,0.0,0.0,4.0,0.230443,0.0
2.0,1.0,0.0,0,0.0,0.0,3.0,0.138042,0.0
4.0,4.0,1.0,0,0.0,0.0,4.0,0.106523,0.0
3.0,2.0,1.0,0,1.0,0.0,4.0,0.694246,0.0
5.0,1.0,0.0,0,0.0,0.0,3.0,0.986393,0.0
5.0,2.0,1.0,1,0.0,0.0,0.0,0.001995,0.0
3.0,3.0,1.0,1,0.0,0.0,3.0,0.080702,0.0
3.0,2.0,1.0,0,0.0,0.0,0.0,0.015967,0.0
4.0,2.0,0.0,1,0.0,0.0,4.0,0.656628,0.0
4.0,2.0,1.0,0,0.0,0.0,2.0,0.045615,0.0
5.0,2.0,0.0,0,0.0,0.0,0.0,0.039509,0.0
3.0,1.0,1.0,0,0.0,0.0,0.0,0.006369,0.0
3.0,4.0,2.0,0,0.0,0.0,4.0,0.843481,0.0
4.0,3.0,1.0,2,0.0,0.0,4.0,0.354213,0.0
5.0,3.0,1.0,1,0.0,0.0,3.0,0.023851,0.0
2.0,1.0,0.0,1,0.0,0.0,2.0,0.076916,0.0
5.0,3.0,1.0,1,0.0,0.0,3.0,0.154529,0.0
3.0,1.0,1.0,1,0.0,0.0,3.0,0.0,0.0
4.0,3.0,2.0,0,0.0,0.0,0.0,0.036593,0.0
3.0,4.0,0.0,0,1.0,0.0,0.0,0.215498,0.0
5.0,4.0,0.0,1,0.0,0.0,4.0,0.022152,0.0
3.0,4.0,1.0,0,0.0,0.0,3.0,0.266925,0.0
4.0,3.0,0.0,0,1.0,1.0,4.0,0.315509,1.0
5.0,4.0,2.0,0,0.0,0.0,4.0,0.684786,0.0
2.0,2.0,0.0,0,0.0,0.0,2.0,0.78096,1.0
4.0,3.0,1.0,0,0.0,0.0,0.0,0.088192,0.0
4.0,4.0,2.0,0,1.0,0.0,3.0,0.0,0.0
3.0,2.0,2.0,1,2.0,2.0,3.0,0.0,0.0
5.0,3.0,1.0,1,0.0,0.0,3.0,0.074483,0.0
2.0,2.0,0.0,1,0.0,0.0,3.0,0.159766,0.0
4.0,1.0,1.0,1,0.0,0.0,3.0,0.078579,0.0
3.0,1.0,0.0,0,0.0,0.0,3.0,0.008659,0.0
2.0,4.0,1.0,0,0.0,0.0,4.0,0.120775,0.0
2.0,3.0,1.0,1,1.0,0.0,3.0,0.945109,0.0
5.0,4.0,2.0,1,1.0,0.0,4.0,0.01146609,0.0
3.0,3.0,1.0,1,0.0,0.0,3.0,0.610061,0.0
4.0,1.0,1.0,1,0.0,0.0,1.0,0.283636,0.0
4.0,1.0,1.0,2,0.0,0.0,2.0,0.761959,0.0
4.0,3.0,1.0,1,0.0,0.0,3.0,0.003069,0.0
6.0,1.0,0.0,0,0.0,0.0,0.0,0.064374,0.0
